pca1,pca2,community,t-sne1,t-sne2,simplified community,username,engagement_score,retweet_count,favorite count,followers count,tweet_text
-13294.543427228897,-0.0626420119424515,5,-0.8920332,-32.61995,5,adrián carbayales ☯,0.0,0,0,485,"@BuzzSantos @DiscussingFilm 1. Marvel and DC characters are usually created by two people, a writer and a artist, although most Endgame characters were created by just a few (Stan Lee, Jack Kirby, Steve Ditko, Joe Simon...). This four has already passed away."
-13625.543427228897,-0.0626481049808089,14,-29.555717,1.4835745,Other,nick,0.0,0,0,154,"Hey @FortniteGame so, I have a suggestion could you bring Black Panther back in the item shop since @chadwickboseman has passed away and he's part of marvel. Also when are you guys gonna be adding the blinding lights dance as an emote!"
-13625.543427228897,-0.0626481049808089,14,-29.555717,1.4835745,Other,nick,0.0,0,0,154,BRO BLACK PANTHER REALLY PASSED AWAY😭😭😭😭😭😭😭
-13625.543427228897,-0.0626481049808089,14,-29.555717,1.4835745,Other,nick,0.0,0,0,154,@GodEmperorBoss Probably one of the reasons Secret Wars is happening this early. So they can get all of the early 2000s Marvel actor to appear before they're too old or pass
-13625.543427228897,-0.0626481049808089,14,-29.555717,1.4835745,Other,nick,0.0,0,0,154,@Sting I would quite literally pass away haha. So awesome!  Hope to see you in Cleveland my dude!!!
-13625.543427228897,-0.0626481049808089,14,-29.555717,1.4835745,Other,nick,0.0,0,0,154,"@Mark5_O You’re right that *Steve Rogers* is more than just a title, but Marvel stripped away the suit/shield and we saw who Steve Rogers was.

The way I see it, The Ancient One was once Sorcerer Supreme. Pass the title along to Steven Strange, it’s still the Ancient One. Just title-less."
-13318.543427228897,-0.0626424537337524,490,-1.005663,-27.493435,Other,oladayo,0.0,0,0,461,@fabsFWD @TallFineBoy Bro if this car pass you on top high way at full performance. I don't care what car you are driving you will slow down to watch the marvel.
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,@POPSUGAR When that ugly young man pass away I bet he want think it’s funny where he is going and he will not be going where God and Jesus are at.
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,"@tvlmuse I bet you a real nice person cause you look like my wife mother lol for real I had to look at the photo 3 times and show my wife, she like and then she started to cry cause her passed away, she from Texas her mother would have love ur photo."
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,@Alphons04260271 I wish you the best my cousin had the same mask on and he passed away from the virus and I miss him everyday that’s why I got vaccinated cause he lost his life to the virus. I have 2 shots and getting my 3rd shot in 2 mos.
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,"@latimes They so old until I wouldn’t lock them up!! I’ll just have them on home lock down, the courts lost money off his case and all the other old one’s that pass away in jail, you can save that spot for the young ones that’s getting lock up."
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,Everyone they get that killed people years ago pass away of old age!! They don’t stay lock up that long before they check out.
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,I want to say R.I.P. to Monster Kody he passed away from a stroke he was a gangster crip in California. https://t.co/47FQDlJrOu
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,@nypost They don’t need life they need the death penalty and they need to put them to death after court. I’m a father of 2 daughter’s and I’ll go pass crazy if someone put there hands on my babies and that’s just being real I’m offing you about my kids.
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,"@nypost I don’t want to hear there last words cause all them say that before they pass away!! But before that they all ways say there body there Choice, and like all ways before they pass they say they wish they would have gotten the shots."
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,@nypost Stop acting like little kids and just get the shots cause please believe before you pass away cause of that virus 🦠 you will be like all the other ones that lost there life and your last words will be get the shot it all ways happen like that.
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,"@CBSEveningNews If his family wants him out let him go cause he been lock up for a long time, so let him see how the streets changed out there cause it’s a lot of things he haven’t seen and it will be a good thing to see before he pass away."
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,"Man I don’t feel good at all!! My cousin passed away from that virus on Monday and that makes me think about life and love life cause death can come knocking at your door and it will be to late to help them, in my cousin name T.L. I’m going to start helping."
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,@WMCActionNews5 Yes I am but the mask don’t really work my Cousin use a mask all the time and still passed away from that virus Monday and I’m going to 💯% miss my cousin me and him was the same age and we had fun coming up as a child to men and he will be mess R.I.P. T.L. 🙏🏽
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,@3onyourside My cousin passed away Monday from that virus and he told me just how it will make you feel and if be vaping I can tell you what that will do cause my cousin use to be vaping and he told me what that will cause to happen I’ll tell 13 news about it.
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,@WMCActionNews5 Sorry for the families that lost there babies to that virus!! My Cousin pass away 2 days ago to that virus and it sad one day they looking good talking and playing around and end up in the hospital and 2 weeks later they gone that’s sad.
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,@3onyourside My cousin passed away 2 days ago from that virus.
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,I’m Cuz passed away the other from that virus and when I found out now I can’t sleep cause I’m mad about that. https://t.co/0KOHEUeMRH
-13539.543427228971,-0.0584971443019532,17,-17.621975,16.495085,Other,marvel jones,0.0041493775933609,0,1,240,"@FOX13Memphis Lol, that’s good he pass away from it cause he was talking about cause I’m a black male and when I be online telling people to gone and get the 2 shots some people make fun of it cause thy don’t want the shot, but watch them end up like him."
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,@POPSUGAR When that ugly young man pass away I bet he want think it’s funny where he is going and he will not be going where God and Jesus are at.
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,"@tvlmuse I bet you a real nice person cause you look like my wife mother lol for real I had to look at the photo 3 times and show my wife, she like and then she started to cry cause her passed away, she from Texas her mother would have love ur photo."
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,@Alphons04260271 I wish you the best my cousin had the same mask on and he passed away from the virus and I miss him everyday that’s why I got vaccinated cause he lost his life to the virus. I have 2 shots and getting my 3rd shot in 2 mos.
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,"@latimes They so old until I wouldn’t lock them up!! I’ll just have them on home lock down, the courts lost money off his case and all the other old one’s that pass away in jail, you can save that spot for the young ones that’s getting lock up."
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,Everyone they get that killed people years ago pass away of old age!! They don’t stay lock up that long before they check out.
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,I want to say R.I.P. to Monster Kody he passed away from a stroke he was a gangster crip in California. https://t.co/47FQDlJrOu
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,@nypost They don’t need life they need the death penalty and they need to put them to death after court. I’m a father of 2 daughter’s and I’ll go pass crazy if someone put there hands on my babies and that’s just being real I’m offing you about my kids.
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,"@nypost I don’t want to hear there last words cause all them say that before they pass away!! But before that they all ways say there body there Choice, and like all ways before they pass they say they wish they would have gotten the shots."
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,@nypost Stop acting like little kids and just get the shots cause please believe before you pass away cause of that virus 🦠 you will be like all the other ones that lost there life and your last words will be get the shot it all ways happen like that.
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,"@CBSEveningNews If his family wants him out let him go cause he been lock up for a long time, so let him see how the streets changed out there cause it’s a lot of things he haven’t seen and it will be a good thing to see before he pass away."
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,"Man I don’t feel good at all!! My cousin passed away from that virus on Monday and that makes me think about life and love life cause death can come knocking at your door and it will be to late to help them, in my cousin name T.L. I’m going to start helping."
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,@WMCActionNews5 Yes I am but the mask don’t really work my Cousin use a mask all the time and still passed away from that virus Monday and I’m going to 💯% miss my cousin me and him was the same age and we had fun coming up as a child to men and he will be mess R.I.P. T.L. 🙏🏽
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,@3onyourside My cousin passed away Monday from that virus and he told me just how it will make you feel and if be vaping I can tell you what that will do cause my cousin use to be vaping and he told me what that will cause to happen I’ll tell 13 news about it.
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,@WMCActionNews5 Sorry for the families that lost there babies to that virus!! My Cousin pass away 2 days ago to that virus and it sad one day they looking good talking and playing around and end up in the hospital and 2 weeks later they gone that’s sad.
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,@3onyourside My cousin passed away 2 days ago from that virus.
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,I’m Cuz passed away the other from that virus and when I found out now I can’t sleep cause I’m mad about that. https://t.co/0KOHEUeMRH
-13539.543427228897,-0.0626465218953142,17,-17.137854,16.28892,Other,marvel jones,0.0,0,0,240,"@FOX13Memphis Lol, that’s good he pass away from it cause he was talking about cause I’m a black male and when I be online telling people to gone and get the 2 shots some people make fun of it cause thy don’t want the shot, but watch them end up like him."
-13120.543427228897,-0.0626388089555205,0,12.972257,20.714525,0,serenity muszings,0.0,0,0,659,"Wakanda mess is THIS @MarvelStudios @Marvel ? He's not an original ""Avenger"" but @theblackpanther had a whole movie, there would be no shield without vibranium. @chadwickboseman passed away - the kingdom lives on! All he rates is shadow art? The audacity!! https://t.co/twzSkH61mr"
